"zip","med_inc","pop","party"
"08723",66233,31641,"Republican"
"08724",69797,42352,"Republican"
"08730",111875,4774,"Republican"
"08731",64357,20009,"Republican"
"08732",74375,1484,"Republican"
"08733",60556,2752,"Republican"
"08734",86357,7651,"Republican"
"08735",63200,3114,"Republican"
"08736",94250,12578,"Republican"
"08738",123750,1042,"Republican"
"08740",62857,2010,"Republican"
"08741",86146,2488,"Republican"
"08742",77700,24405,"Republican"
"08750",103875,3528,"Republican"
"08751",32733,4212,"Republican"
"08752",59028,2074,"Republican"
"08753",76202,63678,"Republican"
"08755",68109,25302,"Republican"
"08757",36595,33217,"Republican"
"08758",70546,7043,"Republican"
"08759",35984,33263,"Republican"
"08801",114050,8551,"Republican"
"08802",110884,4067,"Republican"
"08804",103190,2771,"Republican"
"08805",67040,12254,"Bipartisan"
"08807",112474,37972,"Republican"
"08808",54167,86,"Republican"
"08809",95201,6421,"Republican"
"08810",108283,8401,"Democratic"
"08812",94562,14296,"Bipartisan"
"08816",96067,46298,"Democratic"
"08817",85152,44621,"Democratic"
"08820",112073,39590,"Democratic"
"08821",113250,354,"Republican"
"08822",101922,30354,"Republican"
"08823",93903,9016,"Democratic"
"08824",117863,12115,"Democratic"
"08825",94079,4707,"Republican"
"08826",97452,5838,"Republican"
"08827",98400,4629,"Republican"
"08828",78958,2178,"Democratic"
"08829",95282,3725,"Republican"
"08830",83581,18459,"Democratic"
"08831",67676,45620,"Democratic"
"08832",43900,2863,"Democratic"
"08833",135259,8796,"Republican"
"08835",62583,10344,"Democratic"
"08836",135547,3845,"Republican"
"08837",74589,15847,"Democratic"
"08840",102196,16558,"Democratic"
"08844",112923,38367,"Republican"
"08846",80833,13635,"Democratic"
"08848",102852,8435,"Republican"
"08850",97120,8281,"Democratic"
"08852",102950,17220,"Democratic"
"08853",122500,5247,"Republican"
"08854",91164,55961,"Democratic"
"08857",92725,39898,"Democratic"
"08858",79444,144,"Republican"
"08859",79835,21526,"Democratic"
"08861",45601,53099,"Democratic"
"08863",74836,12320,"Democratic"
"08865",55599,29840,"Republican"
"08867",114174,5042,"Republican"
"08869",76250,6881,"Republican"
"08872",72956,18811,"Democratic"
"08873",85148,49921,"Democratic"
"08876",89242,22179,"Republican"
"08879",72508,23537,"Democratic"
"08880",71607,4563,"Democratic"
"08882",66327,16008,"Democratic"
"08884",76681,8257,"Democratic"
"08886",109970,7077,"Republican"
"08887",64205,1106,"Republican"
"08889",124712,10063,"Republican"
"08890",NA,17,"Democratic"
"08901",39901,55223,"Democratic"
"08902",81531,41153,"Democratic"
"08904",73789,13982,"Democratic"
"10001",81671,21102,"Democratic"
"10002",33218,81410,"Democratic"
"10003",92540,56024,"Democratic"
"10004",129313,3089,"Democratic"
"10005",124670,7135,"Democratic"
"10006",119274,3011,"Democratic"
"10007",216037,6988,"Democratic"
"10009",59929,61347,"Democratic"
"10010",97955,31834,"Democratic"
"10011",104238,50984,"Democratic"
"10012",86594,24090,"Democratic"
"10013",83725,27700,"Democratic"
"10014",108483,31959,"Democratic"
"10016",105324,54183,"Democratic"
"10017",100652,16575,"Democratic"
"10018",104635,5229,"Democratic"
"10019",84424,42870,"Democratic"
"10020",NA,0,"Democratic"
"10021",107907,43631,"Democratic"
"10022",109019,31924,"Democratic"
"10023",103534,60998,"Democratic"
"10024",109956,59283,"Democratic"
"10025",68516,94600,"Democratic"
"10026",43107,34003,"Democratic"
"10027",37872,59707,"Democratic"
"10028",104638,45141,"Democratic"
"10029",31888,76003,"Democratic"
"10030",31925,26999,"Democratic"
"10031",37655,56438,"Democratic"
"10032",34568,57331,"Democratic"
"10033",41556,53926,"Democratic"
"10034",41171,38908,"Democratic"
"10035",24533,33969,"Democratic"
"10036",66599,24711,"Democratic"
"10037",37341,17416,"Democratic"
"10038",66074,20300,"Democratic"
"10039",33595,24527,"Democratic"
"10040",42721,41905,"Democratic"
"10044",83066,11661,"Democratic"
"10065",115519,32270,"Democratic"
"10069",170630,5199,"Democratic"
"10075",102941,26121,"Democratic"
"10103",NA,3,"Democratic"
"10110",NA,0,"Democratic"
"10111",NA,0,"Democratic"
"10112",NA,0,"Democratic"
"10115",NA,0,"Democratic"
"10119",NA,92,"Democratic"
"10128",96296,60453,"Democratic"
"10152",NA,0,"Democratic"
"10153",NA,0,"Democratic"
"10154",NA,0,"Democratic"
"10162",168667,1685,"Democratic"
"10165",NA,2,"Democratic"
"10167",NA,0,"Democratic"
"10168",NA,0,"Democratic"
"10169",NA,0,"Democratic"
"10170",NA,2,"Democratic"
"10171",NA,0,"Democratic"
"10172",NA,0,"Democratic"
"10173",NA,2,"Democratic"
"10174",NA,0,"Democratic"
"10177",NA,0,"Democratic"
"10199",NA,9,"Democratic"
"10271",NA,0,"Democratic"
"10278",NA,0,"Democratic"
"10279",NA,0,"Democratic"
"10280",129574,7853,"Democratic"
"10282",230952,4783,"Democratic"
"10301",56848,39706,"z.other"
"10302",56841,19088,"z.other"
"10303",51537,26337,"z.other"
"10304",53168,42193,"z.other"
"10305",70758,41749,"z.other"
"10306",75807,55909,"z.other"
"10307",86457,14096,"z.other"
"10308",88075,27357,"z.other"
"10309",86297,32519,"z.other"
"10310",61925,24962,"z.other"
"10311",NA,0,"z.other"
"10312",85324,59304,"z.other"
"10314",77242,85510,"z.other"
"10451",26754,45713,"Democratic"
"10452",25979,75371,"Democratic"
"10453",25470,78309,"Democratic"
"10454",20232,37337,"Democratic"
"10455",22609,39665,"Democratic"
"10456",23452,86547,"Democratic"
"10457",24949,70496,"Democratic"
"10458",24618,79492,"Democratic"
"10459",24461,47308,"Democratic"
"10460",22307,57311,"Democratic"
"10461",52347,50502,"Democratic"
"10462",45864,75784,"Democratic"
"10463",54258,67970,"Democratic"
"10464",70078,4534,"Democratic"
"10465",65450,42230,"Democratic"
"10466",44012,67813,"Democratic"
"10467",36048,97060,"Democratic"
"10468",33776,76103,"Democratic"
"10469",57776,66631,"Democratic"
"10470",58600,15293,"Democratic"
"10471",71798,22922,"Democratic"
"10472",30288,66358,"Democratic"
"10473",35866,58519,"Democratic"
"10474",25676,12281,"Democratic"
"10475",43629,40931,"Democratic"
"10501",143529,1219,"Democratic"
"10502",135139,5487,"Democratic"
"10503",135192,108,"Democratic"
"10504",182292,7987,"Democratic"
"10505",167885,851,"Democratic"
"10506",180823,5790,"Democratic"
"10507",70557,6408,"Democratic"
"10509",90437,19507,"Democratic"
"10510",144414,9988,"Democratic"
"10511",89107,2246,"Democratic"
"10512",87802,25590,"Democratic"
"10514",202414,11946,"Democratic"
"10516",81442,5289,"Democratic"
"10517",90200,539,"Democratic"
"10518",192045,1268,"Democratic"
"10519",124208,316,"Democratic"
"10520",102807,12810,"Democratic"
"10522",105000,10875,"Democratic"
"10523",81667,7444,"Democratic"
"10524",114760,4421,"Democratic"
"10526",101750,1809,"Democratic"
"10527",194872,908,"Democratic"
"10528",99888,12280,"Democratic"
"10530",92923,12604,"Democratic"
"10532",110484,4931,"Democratic"
"10533",131522,7322,"Democratic"
"10535",90500,555,"Democratic"
"10536",153750,10739,"Democratic"
"10537",81259,2416,"Democratic"
"10538",160964,16597,"Democratic"
"10541",106890,26339,"Democratic"
"10543",87316,20135,"Democratic"
"10545",NA,141,"Democratic"
"10546",116726,1277,"Democratic"
"10547",81820,7647,"Democratic"
"10548",93000,3487,"Democratic"
"10549",81839,16638,"Democratic"
"10550",39954,37144,"Democratic"
"10552",64001,19786,"Democratic"
"10553",58514,10170,"Democratic"
"10560",127604,4737,"Democratic"
"10562",74896,31796,"Democratic"
"10566",58226,23570,"Democratic"
"10567",105199,19929,"Democratic"
"10570",123778,12680,"Democratic"
"10573",66629,38352,"Democratic"
"10576",154643,5116,"Democratic"
"10577",228487,6552,"Democratic"
"10578",130260,681,"Democratic"
"10579",102188,8675,"Democratic"
"10580",153640,17208,"Democratic"
"10583",168571,38982,"Democratic"
"10588",71686,2282,"Democratic"
"10589",98462,8475,"Democratic"
"10590",126012,6767,"Democratic"
"10591",80814,22540,"Democratic"
"10594",114286,5117,"Democratic"
"10595",107708,8195,"Democratic"
"10596",52051,1729,"Democratic"
"10597",189737,968,"Democratic"
"10598",106576,28647,"Democratic"
"10601",67754,11376,"Democratic"
"10603",91903,17045,"Democratic"
"10604",83842,11250,"Democratic"
"10605",108047,18126,"Democratic"
"10606",68368,16499,"Democratic"
"10607",132857,6824,"Democratic"
"10701",43767,63393,"Democratic"
"10703",57116,20301,"Democratic"
"10704",67091,30165,"Democratic"
"10705",47358,38777,"Democratic"
"10706",125960,8679,"Democratic"
"10707",94897,10097,"Democratic"
"10708",95815,21225,"Democratic"
"10709",92098,9292,"Democratic"
"10710",76526,25120,"Democratic"
"10801",54504,40827,"Democratic"
"10803",140000,12435,"Democratic"
"10804",157950,14146,"Democratic"
"10805",55639,18414,"Democratic"
"10901",85147,23465,"Democratic"
"10910",NA,21,"Democratic"
"10911",NA,2,"Democratic"
"10913",122857,5532,"Democratic"
"10914",123667,414,"Democratic"
"10915",NA,119,"Democratic"
"10916",103583,4540,"Democratic"
"10917",72216,1968,"Democratic"
"10918",87114,11647,"Democratic"
"10919",107500,1040,"Democratic"
"10920",94526,8554,"Democratic"
"10921",70975,4135,"Democratic"
"10922",87566,1559,"Democratic"
"10923",88047,8732,"Democratic"
"10924",84661,13120,"Democratic"
"10925",66888,4539,"Democratic"
"10926",75906,3203,"Democratic"
"10927",55556,11910,"Democratic"
"10928",66493,4175,"Democratic"
"10930",125356,8958,"Democratic"
"10931",78750,1023,"Democratic"
"10932",NA,60,"Democratic"
"10933",95685,473,"Democratic"
"10940",61146,48418,"Bipartisan"
"10941",66111,13779,"Democratic"
"10950",74681,47226,"Democratic"
"10952",53344,38917,"Democratic"
"10953",80714,252,"Democratic"
"10954",91302,23045,"Democratic"
"10956",119764,31521,"Democratic"
"10958",105845,3291,"Democratic"
"10960",78750,15093,"Democratic"
"10962",109786,5950,"Democratic"
"10963",74583,4298,"Democratic"
"10964",94750,1472,"Democratic"
"10965",94271,14791,"Democratic"
"10968",91343,2353,"Democratic"
"10969",79643,1267,"Democratic"
"10970",74397,9993,"Democratic"
"10973",83636,2126,"Democratic"
"10974",87241,3152,"Democratic"
"10975",58077,281,"Democratic"
"10976",40675,2258,"Democratic"
"10977",60549,59048,"Democratic"
"10979",68352,234,"Democratic"
"10980",94709,13383,"Democratic"
"10983",126875,5532,"Democratic"
"10984",112016,2842,"Democratic"
"10985",NA,58,"Democratic"
"10986",106932,1974,"Democratic"
"10987",100369,3395,"Democratic"
"10988",70547,896,"Democratic"
"10989",100982,9293,"Democratic"
"10990",84110,20631,"Democratic"
"10992",91083,9621,"Democratic"
"10993",67750,4769,"Democratic"
"10994",129519,7085,"Democratic"
"10996",98555,6756,"Democratic"
"10998",101121,3122,"Democratic"
"11001",101634,26883,"Democratic"
"11003",85672,41356,"Democratic"
"11004",81709,14016,"Democratic"
"11005",64300,1806,"Democratic"
"11010",87644,23821,"Democratic"
"11020",128309,5914,"Democratic"
"11021",93258,17729,"Democratic"
"11023",106729,9027,"Democratic"
"11024",97383,8002,"Democratic"
"11030",172266,17962,"Democratic"
"11040",101434,40782,"Democratic"
"11042",NA,520,"Democratic"
"11050",105828,30171,"Democratic"
"11096",48538,8344,"Democratic"
"11101",47142,25484,"Democratic"
"11102",49924,34133,"Democratic"
"11103",55129,38780,"Democratic"
"11104",56059,27232,"Democratic"
"11105",57525,36688,"Democratic"
"11106",48720,38875,"Democratic"
"11109",125871,3523,"Democratic"
"11201",95369,51128,"Democratic"
"11203",48400,76174,"Democratic"
"11204",45472,78134,"Democratic"
"11205",44688,40366,"Democratic"
"11206",28559,81677,"Democratic"
"11207",32945,93386,"Democratic"
"11208",35079,94469,"Democratic"
"11209",58261,68853,"z.other"
"11210",55429,62008,"Democratic"
"11211",46848,90117,"Democratic"
"11212",28348,84500,"Democratic"
"11213",34794,63767,"Democratic"
"11214",43398,88630,"Republican"
"11215",95654,63488,"Democratic"
"11216",43996,54316,"Democratic"
"11217",81862,35881,"Democratic"
"11218",52445,75220,"Democratic"
"11219",34316,92221,"Republican"
"11220",37580,99598,"Republican"
"11221",39178,78895,"Democratic"
"11222",63739,36934,"Democratic"
"11223",41328,78731,"Republican"
"11224",27481,47621,"Republican"
"11225",42922,56829,"Democratic"
"11226",40734,101572,"Democratic"
"11228",61893,41788,"Republican"
"11229",51725,80018,"Republican"
"11230",42170,86408,"Democratic"
"11231",78174,33336,"Democratic"
"11232",43595,28265,"Democratic"
"11233",34492,67053,"Democratic"
"11234",68431,87757,"Democratic"
"11235",41639,79132,"Republican"
"11236",61061,93877,"Democratic"
"11237",40372,49896,"Democratic"
"11238",65315,49262,"Democratic"
"11239",26275,13393,"Democratic"
"11351",NA,0,"Democratic"
"11354",46566,54878,"Democratic"
"11355",41884,85871,"Democratic"
"11356",58465,23438,"Democratic"
"11357",71978,39150,"Democratic"
"11358",65722,37546,"Democratic"
"11359",NA,0,"Democratic"
"11360",76183,18884,"Democratic"
"11361",75335,28606,"Democratic"
"11362",82332,17823,"Democratic"
"11363",90799,6988,"Democratic"
"11364",72909,34555,"Democratic"
"11365",55492,42252,"Democratic"
"11366",71350,13532,"Democratic"
"11367",56608,41047,"Democratic"
"11368",45964,109931,"Democratic"
"11369",53617,38615,"Democratic"
"11370",52500,39688,"Democratic"
"11371",NA,0,"Democratic"
"11372",48683,66636,"Democratic"
"11373",47667,100820,"Democratic"
"11374",52532,43600,"Democratic"
"11375",72000,68733,"Democratic"
"11377",49886,89830,"Democratic"
"11378",57474,34981,"Democratic"
"11379",69843,34821,"Democratic"
"11385",50799,98592,"Democratic"
"11411",83099,18556,"Democratic"
"11412",70672,34882,"Democratic"
"11413",78667,38912,"Democratic"
"11414",66790,26148,"Democratic"
"11415",63549,19341,"Democratic"
"11416",56724,24861,"Democratic"
"11417",62086,28967,"Democratic"
"11418",60691,36256,"Democratic"
"11419",56735,47211,"Democratic"
"11420",59832,44354,"Democratic"
"11421",60897,39127,"Democratic"
"11422",84824,30425,"Democratic"
"11423",60892,29987,"Democratic"
"11424",NA,0,"Democratic"
"11425",NA,0,"z.other"
"11426",82301,17590,"Democratic"
"11427",70108,23593,"Democratic"
"11428",69330,19168,"Democratic"
"11429",68890,25105,"Democratic"
"11430",NA,184,"Democratic"
"11432",50450,60809,"Democratic"
"11433",42887,32687,"Democratic"
"11434",59229,59129,"Democratic"
"11435",53041,53687,"Democratic"
"11436",62114,17949,"Democratic"
"11451",NA,0,"Democratic"
"11501",79013,19148,"Democratic"
"11507",90833,7406,"Democratic"
"11509",109375,2653,"Democratic"
"11510",98798,33048,"Democratic"
"11514",84651,4673,"Democratic"
"11516",85985,7556,"Democratic"
"11518",92866,10549,"Democratic"
"11520",67723,43341,"Democratic"
"11530",135370,27273,"Democratic"
"11542",67914,27633,"Democratic"
"11545",146083,12065,"Democratic"
"11547",97212,793,"Democratic"
"11548",98375,2780,"Democratic"
"11549",NA,2922,"Democratic"
"11550",53669,56435,"Democratic"
"11552",98798,23616,"Democratic"
"11553",75008,26034,"Democratic"
"11554",92311,38132,"Democratic"
"11556",NA,17,"Democratic"
"11557",115516,7823,"Democratic"
"11558",77056,8370,"Democratic"
"11559",112862,8176,"Democratic"
"11560",99278,6464,"Democratic"
"11561",91984,37280,"Democratic"
"11563",90896,22666,"Democratic"
"11565",117500,8690,"Democratic"
"11566",126532,35321,"Democratic"
"11568",192500,4555,"Democratic"
"11569",108664,1398,"Democratic"
"11570",104503,26646,"Democratic"
"11572",96563,30574,"Democratic"
"11575",66922,16272,"Democratic"
"11576",150161,12366,"Democratic"
"11577",112552,12337,"Democratic"
"11579",100250,5055,"Democratic"
"11580",88771,40113,"Democratic"
"11581",98113,20844,"Democratic"
"11590",87894,45768,"Democratic"
"11596",112596,10480,"Democratic"
"11598",140917,13328,"Democratic"
"11691",39409,60035,"Democratic"
"11692",43354,18540,"Democratic"
"11693",50570,11916,"Democratic"
"11694",76944,20408,"Democratic"
"11697",87636,4079,"Democratic"
"11701",69733,27109,"Republican"
"11702",94558,14498,"Republican"
"11703",90872,16415,"Republican"
"11704",80377,40222,"Republican"
"11705",88958,8030,"Republican"
"11706",75775,62543,"Republican"
"11709",98362,6669,"Democratic"
"11710",103686,34496,"Democratic"
"11713",75183,10401,"Republican"
"11714",87327,22658,"Bipartisan"
"11715",102841,4752,"Republican"
"11716",90362,10700,"Republican"
"11717",69405,60745,"Republican"
"11718",115909,3103,"Republican"
"11719",82875,3589,"Republican"
"11720",94658,29189,"Republican"
"11721",94929,6292,"Democratic"
"11722",67023,35177,"Republican"
"11724",139971,3220,"Democratic"
"11725",112024,29150,"Bipartisan"
"11726",73164,19857,"Republican"
"11727",76333,29030,"Republican"
"11729",80279,28032,"Bipartisan"
"11730",105000,14712,"Republican"
"11731",106154,30184,"Democratic"
"11732",96989,3430,"Democratic"
"11733",141233,18949,"Republican"
"11735",91196,32098,"Bipartisan"
"11738",91875,17638,"Republican"
"11739",129620,1223,"Republican"
"11740",94474,9454,"Democratic"
"11741",94527,27655,"Republican"
"11742",86346,13261,"Republican"
"11743",118222,42230,"Democratic"
"11746",97796,67094,"Bipartisan"
"11747",112699,19803,"Democratic"
"11749",90699,3345,"Republican"
"11751",95515,14961,"Republican"
"11752",94574,9531,"Republican"
"11753",153438,12014,"Democratic"
"11754",98226,18958,"Bipartisan"
"11755",94167,12387,"Republican"
"11756",99588,42791,"Bipartisan"
"11757",82383,45700,"Republican"
"11758",104986,53804,"Republican"
"11762",112198,22360,"Republican"
"11763",88772,28506,"Republican"
"11764",113630,13200,"Republican"
"11765",165125,737,"Democratic"
"11766",104110,12635,"Republican"
"11767",109204,14530,"Republican"
"11768",120309,21902,"Bipartisan"
"11769",92188,9506,"Republican"
"11770",88750,137,"Republican"
"11771",106120,10007,"Democratic"
"11772",68230,44837,"Republican"
"11776",84733,24235,"Republican"
"11777",109696,8968,"Republican"
"11778",85893,12709,"Republican"
"11779",87081,38421,"Republican"
"11780",109091,15524,"Republican"
"11782",108594,15814,"Republican"
"11783",104523,21288,"Republican"
"11784",88104,24655,"Republican"
"11786",130800,6344,"Republican"
"11787",107477,35772,"Bipartisan"
"11788",104888,16821,"Republican"
"11789",79764,7895,"Republican"
"11790",138036,18511,"Republican"
"11791",139565,25076,"Democratic"
"11792",119137,8523,"Republican"
